,Year,Month,Day,Hour,Minute,wind direction at 80m (deg),wind speed at 80m (m/s)
13872,2012,8,12,8,00,99.6,2.8
13873,2012,8,12,8,10,108.9,2.6
13874,2012,8,12,8,20,106.4,2.9
13875,2012,8,12,8,30,106,3
13876,2012,8,12,8,40,111.5,2.8
13877,2012,8,12,8,50,113.4,3.1
13878,2012,8,12,9,00,116.1,2.9
13879,2012,8,12,9,10,123.7,2.9
13880,2012,8,12,9,20,139.8,2.3
13881,2012,8,12,9,30,137.2,2.6
13882,2012,8,12,9,40,144.2,2.8
13883,2012,8,12,9,50,141.5,2.6
13884,2012,8,12,10,00,148.1,3
13885,2012,8,12,10,10,150.9,2.7
13886,2012,8,12,10,20,157.5,2.7
13887,2012,8,12,10,30,166.3,2.7
13888,2012,8,12,10,40,174.6,2.9
13889,2012,8,12,10,50,171.5,2.7
13890,2012,8,12,11,00,167.7,2.7
13891,2012,8,12,11,10,168.2,2.8
13892,2012,8,12,11,20,172.4,2.5
13893,2012,8,12,11,30,182.6,2.7
13894,2012,8,12,11,40,199.3,2.7
13895,2012,8,12,11,50,221.7,2.7
13896,2012,8,12,12,00,275.7,3
13897,2012,8,12,12,10,280.2,2.4
13898,2012,8,12,12,20,279.9,2.2
13899,2012,8,12,12,30,283.3,2.3
13900,2012,8,12,12,40,273.2,2.7
13901,2012,8,12,12,50,286.7,2.9
13902,2012,8,12,13,00,276.8,3.1
13903,2012,8,12,13,10,271,3.3
13904,2012,8,12,13,20,263.7,3.1
13905,2012,8,12,13,30,263.5,2.9
13906,2012,8,12,13,40,251.1,3
13907,2012,8,12,13,50,252.4,2.5
13908,2012,8,12,14,00,248.7,2.6
13909,2012,8,12,14,10,244.4,2.9
13910,2012,8,12,14,20,242.3,2.7
13911,2012,8,12,14,30,245.1,2.5
13912,2012,8,12,14,40,237.7,2.4
13913,2012,8,12,14,50,241.4,2.7
13914,2012,8,12,15,00,245.6,2.7
13915,2012,8,12,15,10,244.4,3
13916,2012,8,12,15,20,242.8,3
13917,2012,8,12,15,30,249.2,3.3
13918,2012,8,12,15,40,246.4,3.1
13919,2012,8,12,15,50,240.6,3.1
13920,2012,8,12,16,00,245.1,3.3
13921,2012,8,12,16,10,232.9,2.2
13922,2012,8,12,16,20,238.4,1.9
13923,2012,8,12,16,30,234.1,1.8
13924,2012,8,12,16,40,229.5,2.3
13925,2012,8,12,16,50,223,2.4
13926,2012,8,12,17,00,209.1,2.4
13927,2012,8,12,17,10,216.2,2.4
13928,2012,8,12,17,20,213.2,2.3
13929,2012,8,12,17,30,224.6,2.1
13930,2012,8,12,17,40,207.5,1.7
13931,2012,8,12,17,50,211.9,2.2
13932,2012,8,12,18,00,230.9,2.4
13933,2012,8,12,18,10,226.7,2.8
13934,2012,8,12,18,20,236.3,3.5
13935,2012,8,12,18,30,250.8,2.3
13936,2012,8,12,18,40,257.1,2.9
13937,2012,8,12,18,50,252.6,3.7
13938,2012,8,12,19,00,248.9,3.8
13939,2012,8,12,19,10,242.6,3.5
13940,2012,8,12,19,20,229.7,2.9
13941,2012,8,12,19,30,231.5,2.5
13942,2012,8,12,19,40,214.9,2.2
13943,2012,8,12,19,50,202.9,2.1
13944,2012,8,12,20,00,208.4,2.6
13945,2012,8,12,20,10,206.6,2.5
13946,2012,8,12,20,20,210.5,2.9
13947,2012,8,12,20,30,211.7,3.4
13948,2012,8,12,20,40,216.9,4
13949,2012,8,12,20,50,220,4.5
13950,2012,8,12,21,00,221.4,5
13951,2012,8,12,21,10,228.4,4.8
13952,2012,8,12,21,20,235.1,4.3
13953,2012,8,12,21,30,234.7,4.1
13954,2012,8,12,21,40,225.5,4
13955,2012,8,12,21,50,224.7,3.6
13956,2012,8,12,22,00,229.1,3.3
13957,2012,8,12,22,10,232.4,2.8
13958,2012,8,12,22,20,235.1,2.7
13959,2012,8,12,22,30,232.8,2.7
13960,2012,8,12,22,40,240,2.9
13961,2012,8,12,22,50,232,2.2
13962,2012,8,12,23,00,220.8,1.6
13963,2012,8,12,23,10,207.1,1.8
13964,2012,8,12,23,20,208.4,1.6
13965,2012,8,12,23,30,207.7,2.1
13966,2012,8,12,23,40,201.8,2.3
13967,2012,8,12,23,50,190,2.1
13968,2012,8,13,0,00,178.4,1.9
13969,2012,8,13,0,10,181.2,1.9
13970,2012,8,13,0,20,179.3,2.2
13971,2012,8,13,0,30,184.5,3.4
13972,2012,8,13,0,40,186.3,3.4
13973,2012,8,13,0,50,194.7,3.6
13974,2012,8,13,1,00,185.6,3.6
13975,2012,8,13,1,10,191.2,3.4
13976,2012,8,13,1,20,181.3,3.5
13977,2012,8,13,1,30,195.9,3.3
13978,2012,8,13,1,40,190.3,3
13979,2012,8,13,1,50,187.2,3.4
13980,2012,8,13,2,00,182.9,3
13981,2012,8,13,2,10,182.8,3
13982,2012,8,13,2,20,187.9,2.7
13983,2012,8,13,2,30,189,3.4
13984,2012,8,13,2,40,193.6,4
13985,2012,8,13,2,50,198.3,4.3
13986,2012,8,13,3,00,200.9,4.4
13987,2012,8,13,3,10,200.1,4.6
13988,2012,8,13,3,20,202.2,4.5
13989,2012,8,13,3,30,200,5
13990,2012,8,13,3,40,199.9,5.6
13991,2012,8,13,3,50,201.4,5.7
13992,2012,8,13,4,00,203.9,5.9
13993,2012,8,13,4,10,205,5.5
13994,2012,8,13,4,20,209.7,5.5
13995,2012,8,13,4,30,221.2,5.6
13996,2012,8,13,4,40,234.8,5.6
13997,2012,8,13,4,50,234.5,5.2
13998,2012,8,13,5,00,230.8,4.8
13999,2012,8,13,5,10,229.4,5
14000,2012,8,13,5,20,233.8,4.9
14001,2012,8,13,5,30,235.8,4.8
14002,2012,8,13,5,40,239.4,4.7
14003,2012,8,13,5,50,245.9,4.4
14004,2012,8,13,6,00,248.4,4.3
14005,2012,8,13,6,10,255.8,4
14006,2012,8,13,6,20,260.4,3.6
14007,2012,8,13,6,30,266.9,3.7
14008,2012,8,13,6,40,275.1,3.4
14009,2012,8,13,6,50,276,3.4
14010,2012,8,13,7,00,274.6,3.5
14011,2012,8,13,7,10,273,3.7
14012,2012,8,13,7,20,273.4,4.4
14013,2012,8,13,7,30,274.4,5.5
14014,2012,8,13,7,40,281.9,5.8
14015,2012,8,13,7,50,276.9,7.1
14016,2012,8,13,8,00,277.6,7.4
14017,2012,8,13,8,10,284.9,6.6
14018,2012,8,13,8,20,290.1,7
14019,2012,8,13,8,30,274.4,6.7
14020,2012,8,13,8,40,247.1,6.7
14021,2012,8,13,8,50,230.1,5.9
14022,2012,8,13,9,00,236.2,6.2
14023,2012,8,13,9,10,249.9,5.2
14024,2012,8,13,9,20,289.1,5.4
14025,2012,8,13,9,30,294.1,6
14026,2012,8,13,9,40,298.6,6.6
14027,2012,8,13,9,50,288.3,7.2
14028,2012,8,13,10,00,283.9,7.8
14029,2012,8,13,10,10,272.8,5.8
14030,2012,8,13,10,20,273.4,4.5
14031,2012,8,13,10,30,243.1,3.5
14032,2012,8,13,10,40,261.7,2.7
14033,2012,8,13,10,50,247.7,2.2
14034,2012,8,13,11,00,234.1,2.3
14035,2012,8,13,11,10,246.4,2.6
14036,2012,8,13,11,20,249.7,3.2
14037,2012,8,13,11,30,258.5,4.5
14038,2012,8,13,11,40,264.2,4.9
14039,2012,8,13,11,50,270.7,4.6
14040,2012,8,13,12,00,279.2,4.2
14041,2012,8,13,12,10,276.3,4
14042,2012,8,13,12,20,266.1,3.6
14043,2012,8,13,12,30,250.4,3.3
14044,2012,8,13,12,40,252.6,3.6
14045,2012,8,13,12,50,255,3.7
14046,2012,8,13,13,00,258.4,3.8
14047,2012,8,13,13,10,263.5,3.8
14048,2012,8,13,13,20,277.8,3.5
14049,2012,8,13,13,30,281.4,3
14050,2012,8,13,13,40,271.8,3.1
14051,2012,8,13,13,50,285.1,3.3
14052,2012,8,13,14,00,281.7,4
14053,2012,8,13,14,10,279.2,4.2
14054,2012,8,13,14,20,279.8,3.7
14055,2012,8,13,14,30,274.8,3.6
14056,2012,8,13,14,40,266.2,3
14057,2012,8,13,14,50,274,2.9
14058,2012,8,13,15,00,276.9,2.7
14059,2012,8,13,15,10,282.7,2.8
14060,2012,8,13,15,20,275.8,2.7
14061,2012,8,13,15,30,284.1,2.6
14062,2012,8,13,15,40,277.3,2.4
14063,2012,8,13,15,50,262.2,2.4
14064,2012,8,13,16,00,268.4,2.1
14065,2012,8,13,16,10,275.7,1.8
14066,2012,8,13,16,20,250.7,1.7
14067,2012,8,13,16,30,229.3,1.9
14068,2012,8,13,16,40,226.1,2.1
14069,2012,8,13,16,50,227.5,2
14070,2012,8,13,17,00,210,2.2
14071,2012,8,13,17,10,212.8,2.6
14072,2012,8,13,17,20,217.4,2.7
14073,2012,8,13,17,30,220,2.6
14074,2012,8,13,17,40,223.8,2.9
14075,2012,8,13,17,50,232.5,3
14076,2012,8,13,18,00,244.8,3.3
14077,2012,8,13,18,10,242.7,3.2
14078,2012,8,13,18,20,245.7,3.2
14079,2012,8,13,18,30,249.5,3.3
14080,2012,8,13,18,40,253.7,3.5
14081,2012,8,13,18,50,242.5,3.4
14082,2012,8,13,19,00,244,3.5
14083,2012,8,13,19,10,253.6,3.5
14084,2012,8,13,19,20,257.7,3.1
14085,2012,8,13,19,30,256.8,3.4
14086,2012,8,13,19,40,259.3,3.4
14087,2012,8,13,19,50,263.6,3.9
14088,2012,8,13,20,00,259.1,4.4
14089,2012,8,13,20,10,243.8,3.8
14090,2012,8,13,20,20,244,4.4
14091,2012,8,13,20,30,235.7,4.6
14092,2012,8,13,20,40,243.6,4.6
14093,2012,8,13,20,50,240.5,4.5
14094,2012,8,13,21,00,242.2,4.1
14095,2012,8,13,21,10,234.7,3.8
14096,2012,8,13,21,20,237.8,3.7
14097,2012,8,13,21,30,250.6,3.1
14098,2012,8,13,21,40,245.7,3.2
14099,2012,8,13,21,50,245.5,3.5
14100,2012,8,13,22,00,239.3,3.4
14101,2012,8,13,22,10,237,3.5
14102,2012,8,13,22,20,224.6,3.5
14103,2012,8,13,22,30,226.8,3.9
14104,2012,8,13,22,40,215.1,4.4
14105,2012,8,13,22,50,213.8,4.4
14106,2012,8,13,23,00,209.3,4.9
14107,2012,8,13,23,10,213.1,5.6
14108,2012,8,13,23,20,201.2,5.6
14109,2012,8,13,23,30,196.3,5.7
14110,2012,8,13,23,40,202.6,5.2
14111,2012,8,13,23,50,195.1,5.1
14112,2012,8,14,0,00,194.9,4.7
14113,2012,8,14,0,10,197.3,4.4
14114,2012,8,14,0,20,203.9,4.1
14115,2012,8,14,0,30,200.2,3.7
14116,2012,8,14,0,40,198.6,3.7
14117,2012,8,14,0,50,209.3,3.3
14118,2012,8,14,1,00,209.3,3.4
14119,2012,8,14,1,10,207.9,3.4
14120,2012,8,14,1,20,208.1,3.8
14121,2012,8,14,1,30,214.3,4.1
14122,2012,8,14,1,40,210.1,4.2
14123,2012,8,14,1,50,209.4,4
14124,2012,8,14,2,00,212.7,4.1
14125,2012,8,14,2,10,207.9,4.1
14126,2012,8,14,2,20,203.9,3.9
14127,2012,8,14,2,30,201.5,4
14128,2012,8,14,2,40,199.7,3.9
14129,2012,8,14,2,50,200.4,4.1
14130,2012,8,14,3,00,198.2,4.4
14131,2012,8,14,3,10,198.8,4.7
14132,2012,8,14,3,20,200.3,5.1
14133,2012,8,14,3,30,200.1,4.8
14134,2012,8,14,3,40,198.2,4.5
14135,2012,8,14,3,50,203.8,4.4
14136,2012,8,14,4,00,203.3,4.3
14137,2012,8,14,4,10,201,4.3
14138,2012,8,14,4,20,202.6,4
14139,2012,8,14,4,30,193.1,4.2
14140,2012,8,14,4,40,202.4,3.5
14141,2012,8,14,4,50,205.3,3.6
14142,2012,8,14,5,00,210.6,4
14143,2012,8,14,5,10,199.6,4
14144,2012,8,14,5,20,204.5,3.6
14145,2012,8,14,5,30,212,3.6
14146,2012,8,14,5,40,216.5,4
14147,2012,8,14,5,50,218.9,4.1
14148,2012,8,14,6,00,216.7,4.3
14149,2012,8,14,6,10,217.4,4.5
14150,2012,8,14,6,20,215.5,4.6
14151,2012,8,14,6,30,216.4,4.5
14152,2012,8,14,6,40,219.1,4.4
14153,2012,8,14,6,50,221.8,4.6
14154,2012,8,14,7,00,230.3,4.4
14155,2012,8,14,7,10,216,4.3
14156,2012,8,14,7,20,213.5,4.3
14157,2012,8,14,7,30,217.5,4.4
14158,2012,8,14,7,40,222.1,4.8
14159,2012,8,14,7,50,232,4.5
14160,2012,8,14,8,00,236.7,4.4
14161,2012,8,14,8,10,241,4.5
14162,2012,8,14,8,20,239.3,4.6
14163,2012,8,14,8,30,236,4.2
14164,2012,8,14,8,40,241.7,4.2
14165,2012,8,14,8,50,243.1,4.5
14166,2012,8,14,9,00,237.9,4.5
14167,2012,8,14,9,10,239.8,4.3
14168,2012,8,14,9,20,239.1,4.4
14169,2012,8,14,9,30,236.1,4.5
14170,2012,8,14,9,40,234.3,4.5
14171,2012,8,14,9,50,238.5,4.1
14172,2012,8,14,10,00,240.1,4.1
14173,2012,8,14,10,10,251.6,4.5
14174,2012,8,14,10,20,247.2,4.6
14175,2012,8,14,10,30,238.8,4.5
14176,2012,8,14,10,40,233.4,4.4
14177,2012,8,14,10,50,230.4,3.9
14178,2012,8,14,11,00,243.1,3.9
14179,2012,8,14,11,10,236.8,3.6
14180,2012,8,14,11,20,239.8,3.7
14181,2012,8,14,11,30,240.2,3.6
14182,2012,8,14,11,40,238.3,3.5
14183,2012,8,14,11,50,238.6,3.2
14184,2012,8,14,12,00,250,3.1
14185,2012,8,14,12,10,242,2.6
14186,2012,8,14,12,20,241.6,2.6
14187,2012,8,14,12,30,251.4,2.4
14188,2012,8,14,12,40,257.4,2
14189,2012,8,14,12,50,244,2
14190,2012,8,14,13,00,236.2,1.8
14191,2012,8,14,13,10,223.8,1.7
14192,2012,8,14,13,20,214.7,1.7
14193,2012,8,14,13,30,197.4,1.7
14194,2012,8,14,13,40,223.5,1.5
14195,2012,8,14,13,50,230.3,1.6
14196,2012,8,14,14,00,238.2,1.8
14197,2012,8,14,14,10,225.3,1.9
14198,2012,8,14,14,20,251.4,2.4
14199,2012,8,14,14,30,231.3,2.1
14200,2012,8,14,14,40,258.6,2.1
14201,2012,8,14,14,50,257.3,2.3
14202,2012,8,14,15,00,266.8,2.3
14203,2012,8,14,15,10,256.4,2.1
14204,2012,8,14,15,20,293.7,1.5
14205,2012,8,14,15,30,277.1,1.3
14206,2012,8,14,15,40,291.2,0.9
14207,2012,8,14,15,50,307.8,2
14208,2012,8,14,16,00,295.5,2.2
14209,2012,8,14,16,10,298.4,2
14210,2012,8,14,16,20,321.6,2.1
14211,2012,8,14,16,30,333.7,2.3
14212,2012,8,14,16,40,328.8,1.9
14213,2012,8,14,16,50,322.2,2.2
14214,2012,8,14,17,00,324.8,3.5
14215,2012,8,14,17,10,319.5,3.4
14216,2012,8,14,17,20,320.7,3.2
14217,2012,8,14,17,30,330.6,2.9
14218,2012,8,14,17,40,337.1,2.7
14219,2012,8,14,17,50,328.2,2.5
14220,2012,8,14,18,00,326,2.1
14221,2012,8,14,18,10,343.3,2.1
14222,2012,8,14,18,20,351.6,1.9
14223,2012,8,14,18,30,349.9,1.7
14224,2012,8,14,18,40,357,1.5
14225,2012,8,14,18,50,359.4,1.6
14226,2012,8,14,19,00,359.8,1.9
14227,2012,8,14,19,10,350.6,2.1
14228,2012,8,14,19,20,346.1,1.8
14229,2012,8,14,19,30,346.9,1.6
14230,2012,8,14,19,40,354.1,1.3
14231,2012,8,14,19,50,339.7,1.1
14232,2012,8,14,20,00,25.5,1
14233,2012,8,14,20,10,22.3,0.9
14234,2012,8,14,20,20,49.3,0.9
14235,2012,8,14,20,30,73.8,0.8
14236,2012,8,14,20,40,59.8,1.1
14237,2012,8,14,20,50,86.3,1
14238,2012,8,14,21,00,108.2,1.1
14239,2012,8,14,21,10,117.5,1.3
14240,2012,8,14,21,20,97.7,1.3
14241,2012,8,14,21,30,93.5,1.5
14242,2012,8,14,21,40,106.7,1.5
14243,2012,8,14,21,50,118.8,1.6
14244,2012,8,14,22,00,94.2,1.2
14245,2012,8,14,22,10,122.1,1.4
14246,2012,8,14,22,20,130.2,1.5
14247,2012,8,14,22,30,124.5,1.3
14248,2012,8,14,22,40,139.8,1.8
14249,2012,8,14,22,50,160,2.3
14250,2012,8,14,23,00,154.8,1.9
14251,2012,8,14,23,10,139.7,2.1
14252,2012,8,14,23,20,132.8,2.4
14253,2012,8,14,23,30,131.5,2.3
14254,2012,8,14,23,40,136.4,2.7
14255,2012,8,14,23,50,134.7,3
14256,2012,8,15,0,00,142.4,2.8
14257,2012,8,15,0,10,145.9,2.8
14258,2012,8,15,0,20,143.8,2.6
14259,2012,8,15,0,30,123.1,2.5
14260,2012,8,15,0,40,125,2.6
14261,2012,8,15,0,50,136.5,2.5
14262,2012,8,15,1,00,133.3,2.3
14263,2012,8,15,1,10,142.3,2.6
14264,2012,8,15,1,20,142.4,2.7
14265,2012,8,15,1,30,147.8,2.9
14266,2012,8,15,1,40,147.1,2.9
14267,2012,8,15,1,50,153.2,3.1
14268,2012,8,15,2,00,163.9,3.3
14269,2012,8,15,2,10,159.6,3.1
14270,2012,8,15,2,20,168,3.4
14271,2012,8,15,2,30,169.5,3.6
14272,2012,8,15,2,40,169.5,3.6
14273,2012,8,15,2,50,174.4,3.6
14274,2012,8,15,3,00,171.6,3.7
14275,2012,8,15,3,10,174.3,3.8
14276,2012,8,15,3,20,178.5,4.3
14277,2012,8,15,3,30,175.8,3.9
14278,2012,8,15,3,40,182.2,4.1
14279,2012,8,15,3,50,192,3.9
14280,2012,8,15,4,00,196.4,4.3
14281,2012,8,15,4,10,202,4.3
14282,2012,8,15,4,20,197.9,4.3
14283,2012,8,15,4,30,195.8,4
14284,2012,8,15,4,40,199.4,4.5
14285,2012,8,15,4,50,200.4,3.9
14286,2012,8,15,5,00,202.8,3.6
14287,2012,8,15,5,10,196.1,3.7
14288,2012,8,15,5,20,204.8,3.5
14289,2012,8,15,5,30,198.2,3.5
14290,2012,8,15,5,40,194.3,3.6
14291,2012,8,15,5,50,192.2,3.6
14292,2012,8,15,6,00,197.9,3.6
14293,2012,8,15,6,10,202.8,3.5
14294,2012,8,15,6,20,205.7,3.2
14295,2012,8,15,6,30,208.2,3.3
14296,2012,8,15,6,40,197.5,3.7
14297,2012,8,15,6,50,193.4,3.2
14298,2012,8,15,7,00,198.4,3.4
14299,2012,8,15,7,10,199.1,3.4
14300,2012,8,15,7,20,198.4,3.7
14301,2012,8,15,7,30,202.9,3.9
14302,2012,8,15,7,40,205.7,3.9
14303,2012,8,15,7,50,205.1,4
14304,2012,8,15,8,00,206.2,4.4
14305,2012,8,15,8,10,203.6,4
14306,2012,8,15,8,20,260.6,2.9
14307,2012,8,15,8,30,292.7,3.8
14308,2012,8,15,8,40,278.6,9.4
14309,2012,8,15,8,50,281.8,3.1
14310,2012,8,15,9,00,281.8,3.1
14311,2012,8,15,9,10,182.2,3.4
14312,2012,8,15,9,20,182.2,3.4
14313,2012,8,15,9,30,182.2,3.4
14314,2012,8,15,9,40,182.2,3.4
14315,2012,8,15,9,50,126.4,3.2
14316,2012,8,15,10,00,121.6,3.2
14317,2012,8,15,10,10,94.3,2.6
14318,2012,8,15,10,20,101.1,2.5
14319,2012,8,15,10,30,100.6,2.4
14320,2012,8,15,10,40,10.8,2.8
14321,2012,8,15,10,50,10.8,2.8
14322,2012,8,15,11,00,10.8,2.8
14323,2012,8,15,11,10,10.8,2.8
14324,2012,8,15,11,20,10.8,2.8
14325,2012,8,15,11,30,10.8,2.8
14326,2012,8,15,11,40,120.3,3.4
14327,2012,8,15,11,50,125.1,3.5
14328,2012,8,15,12,00,130.3,3.7
14329,2012,8,15,12,10,132.3,3.9
14330,2012,8,15,12,20,140.7,3.6
14331,2012,8,15,12,30,142.1,3.6
14332,2012,8,15,12,40,142.1,3.6
14333,2012,8,15,12,50,141.3,4
14334,2012,8,15,13,00,149.2,3.8
14335,2012,8,15,13,10,163.6,3.5
14336,2012,8,15,13,20,160.2,3.5
14337,2012,8,15,13,30,158.5,3.2
14338,2012,8,15,13,40,156.7,3.3
14339,2012,8,15,13,50,154.3,3.6
14340,2012,8,15,14,00,149.2,3.7
14341,2012,8,15,14,10,146.2,4.2
14342,2012,8,15,14,20,146.4,4.3
14343,2012,8,15,14,30,151.3,4.3
14344,2012,8,15,14,40,150.4,4.5
14345,2012,8,15,14,50,150.3,4.4
14346,2012,8,15,15,00,144.4,4.6
14347,2012,8,15,15,10,154,4.7
14348,2012,8,15,15,20,156.4,4.7
14349,2012,8,15,15,30,161.1,4.9
14350,2012,8,15,15,40,165.2,5
14351,2012,8,15,15,50,164.8,5.2
14352,2012,8,15,16,00,167.6,5.1
14353,2012,8,15,16,10,162.9,5.3
14354,2012,8,15,16,20,165.5,5.1
14355,2012,8,15,16,30,160.3,5.1
14356,2012,8,15,16,40,161.8,5.7
14357,2012,8,15,16,50,173.5,5.9
14358,2012,8,15,17,00,178.4,5.5
14359,2012,8,15,17,10,188.3,5.3
14360,2012,8,15,17,20,188.7,5.3
14361,2012,8,15,17,30,188.3,5.2
14362,2012,8,15,17,40,187.1,5.3
14363,2012,8,15,17,50,192,5.3
14364,2012,8,15,18,00,193.4,5.3
14365,2012,8,15,18,10,192.7,5.3
14366,2012,8,15,18,20,189.8,4.8
14367,2012,8,15,18,30,191.6,4.6
14368,2012,8,15,18,40,183.4,4.4
14369,2012,8,15,18,50,188.9,4.5
14370,2012,8,15,19,00,185.2,4.5
14371,2012,8,15,19,10,182.1,4.7
14372,2012,8,15,19,20,185.6,4.7
14373,2012,8,15,19,30,183.8,4.7
14374,2012,8,15,19,40,178.7,5
14375,2012,8,15,19,50,178.6,5
14376,2012,8,15,20,00,172.9,5.2
14377,2012,8,15,20,10,172.2,5.3
14378,2012,8,15,20,20,175.3,5.3
14379,2012,8,15,20,30,177.2,5.6
14380,2012,8,15,20,40,172.6,5.1
14381,2012,8,15,20,50,170.5,6
14382,2012,8,15,21,00,169.5,5.9
14383,2012,8,15,21,10,166.4,6
14384,2012,8,15,21,20,164.9,6.1
14385,2012,8,15,21,30,167.2,6.3
14386,2012,8,15,21,40,163.4,6.7
14387,2012,8,15,21,50,162.2,6.7
14388,2012,8,15,22,00,162.7,7.1
14389,2012,8,15,22,10,159.1,7.3
14390,2012,8,15,22,20,159.7,7.7
14391,2012,8,15,22,30,159.2,8
14392,2012,8,15,22,40,157.7,8.2
14393,2012,8,15,22,50,157,8.2
14394,2012,8,15,23,00,157.5,8.2
14395,2012,8,15,23,10,158.6,7.9
14396,2012,8,15,23,20,158.9,7.9
14397,2012,8,15,23,30,157.3,8
14398,2012,8,15,23,40,156.5,8.5
14399,2012,8,15,23,50,159.1,8.9
14400,2012,8,16,0,00,163.4,8.8
14401,2012,8,16,0,10,162.7,8.7
14402,2012,8,16,0,20,163,8.8
14403,2012,8,16,0,30,162.1,9.3
14404,2012,8,16,0,40,160.9,9.1
14405,2012,8,16,0,50,162.3,9.4
14406,2012,8,16,1,00,162.6,9.4
14407,2012,8,16,1,10,163.9,9.6
14408,2012,8,16,1,20,164.6,9.7
14409,2012,8,16,1,30,166.1,10.2
14410,2012,8,16,1,40,167.5,11
14411,2012,8,16,1,50,169.1,11.3
14412,2012,8,16,2,00,171.1,11.6
14413,2012,8,16,2,10,172,12
14414,2012,8,16,2,20,172,12.1
14415,2012,8,16,2,30,172,12.3
14416,2012,8,16,2,40,172,12.2
14417,2012,8,16,2,50,173.1,12
14418,2012,8,16,3,00,175.2,11.7
14419,2012,8,16,3,10,178.4,10.9
14420,2012,8,16,3,20,180.8,10.7
14421,2012,8,16,3,30,183.8,11
14422,2012,8,16,3,40,184.4,10.9
14423,2012,8,16,3,50,185.5,11
14424,2012,8,16,4,00,187.1,11
14425,2012,8,16,4,10,186.9,10.9
14426,2012,8,16,4,20,188,10.6
14427,2012,8,16,4,30,190.1,10.8
14428,2012,8,16,4,40,191.5,11.2
14429,2012,8,16,4,50,193,11.3
14430,2012,8,16,5,00,189.9,11.6
14431,2012,8,16,5,10,189.3,11.9
14432,2012,8,16,5,20,192.8,12
14433,2012,8,16,5,30,195.1,11.9
14434,2012,8,16,5,40,195.9,11.9
14435,2012,8,16,5,50,199.3,12.5
14436,2012,8,16,6,00,200.6,12.4
14437,2012,8,16,6,10,198.2,12
14438,2012,8,16,6,20,197.4,11.6
14439,2012,8,16,6,30,197.6,11.4
14440,2012,8,16,6,40,199.2,11.4
14441,2012,8,16,6,50,200.2,11.4
14442,2012,8,16,7,00,198.4,11.5
14443,2012,8,16,7,10,200.8,12.3
14444,2012,8,16,7,20,202.7,12.6
14445,2012,8,16,7,30,202.2,12.6
14446,2012,8,16,7,40,198.2,12.4
14447,2012,8,16,7,50,197.5,12.2
14448,2012,8,16,8,00,197.9,12.6
14449,2012,8,16,8,10,199.2,12.6
14450,2012,8,16,8,20,199.4,13.1
14451,2012,8,16,8,30,197.2,13.1
14452,2012,8,16,8,40,195.2,12.4
14453,2012,8,16,8,50,197.2,13.3
14454,2012,8,16,9,00,201,13.5
14455,2012,8,16,9,10,202.6,13.3
14456,2012,8,16,9,20,203.6,13.1
14457,2012,8,16,9,30,202.4,13
14458,2012,8,16,9,40,200.6,12.5
14459,2012,8,16,9,50,197.1,12.4
14460,2012,8,16,10,00,195.7,12.5
14461,2012,8,16,10,10,195.7,12.7
14462,2012,8,16,10,20,196.3,13.4
14463,2012,8,16,10,30,193.2,13.9
14464,2012,8,16,10,40,197.1,14.3
14465,2012,8,16,10,50,198,13.2
14466,2012,8,16,11,00,193.5,12.4
14467,2012,8,16,11,10,191.9,12.2
14468,2012,8,16,11,20,195.3,12.4
14469,2012,8,16,11,30,195.6,12.7
14470,2012,8,16,11,40,197.2,12.1
14471,2012,8,16,11,50,203.2,10.7
14472,2012,8,16,12,00,226.8,10.7
14473,2012,8,16,12,10,262.4,16.8
14474,2012,8,16,12,20,284,9.1
14475,2012,8,16,12,30,259.5,8.9
14476,2012,8,16,12,40,267.3,6.7
14477,2012,8,16,12,50,248.2,7.6
14478,2012,8,16,13,00,239.7,7.7
14479,2012,8,16,13,10,218.7,8.3
14480,2012,8,16,13,20,211.6,8.8
14481,2012,8,16,13,30,231.4,11.5
14482,2012,8,16,13,40,223.7,11.2
14483,2012,8,16,13,50,223.5,12.2
14484,2012,8,16,14,00,211.1,10.5
14485,2012,8,16,14,10,208.1,10.6
14486,2012,8,16,14,20,214.6,7.3
14487,2012,8,16,14,30,224.8,7.1
14488,2012,8,16,14,40,215.3,5.7
14489,2012,8,16,14,50,219.7,6.3
14490,2012,8,16,15,00,228.5,5.5
14491,2012,8,16,15,10,224.2,6.8
14492,2012,8,16,15,20,196.9,8.4
14493,2012,8,16,15,30,198.4,9.1
14494,2012,8,16,15,40,199.6,11.4
14495,2012,8,16,15,50,199.6,11.4
14496,2012,8,16,16,00,199.6,11.4
14497,2012,8,16,16,10,215.1,9.2
14498,2012,8,16,16,20,204.8,13
14499,2012,8,16,16,30,206.2,14.3
14500,2012,8,16,16,40,208.8,13.9
14501,2012,8,16,16,50,207.3,14
14502,2012,8,16,17,00,204.4,14
14503,2012,8,16,17,10,203.7,14.3
14504,2012,8,16,17,20,205.6,14.1
14505,2012,8,16,17,30,202.9,14.6
14506,2012,8,16,17,40,203,13.8
14507,2012,8,16,17,50,205.6,12.7
14508,2012,8,16,18,00,210,12.7
14509,2012,8,16,18,10,215.7,12.6
14510,2012,8,16,18,20,217.8,12.3
14511,2012,8,16,18,30,220,12.3
14512,2012,8,16,18,40,229.7,11.4
14513,2012,8,16,18,50,234.6,11.6
14514,2012,8,16,19,00,234.9,11.2
14515,2012,8,16,19,10,238.1,11
